Description,Data.Sugar Total,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Fat.Saturated Fat
"PEACHES,CND,EX HVY SYRUP PK,SOL&LIQUIDS",0.0,26.06,1.0,96,0.003
"PEACHES,SPICED,CND,HVY SYRUP PK,SOL&LIQUIDS",18.78000069,20.08,1.299999952,75,0.011
"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,UNCKD",0.0,83.18,0.0,325,0.111
"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,STWD",0.0,34.14,0.0,133,0.045
"PEACHES,DRIED,SULFURED,UNCKD",41.74000168,61.33,8.199999809,239,0.082
"PEACHES,DRIED,SULFURED,STWD,WO/ SUGAR",16.98999977,19.69,2.700000048,77,0.026
"PEACHES,DRIED,SULFURED,STWD,W/ SUGAR",0.0,26.6,2.400000095,103,0.024
"PEACHES,FRZ,SLICED,SWTND",22.18000031,23.98,1.799999952,94,0.014
"PEACH NECTAR,CND,WO/ VIT C",13.31999969,13.92,0.600000024,54,0.002
"PEARS,RAW",9.800000191,15.46,3.099999905,58,0.006
"PEARS,CND,H2O PK,SOL&LIQUIDS",6.099999905,7.81,1.600000024,29,0.002
"PEARS,CND,JUC PK,SOL&LIQUIDS",9.699999809,12.94,1.600000024,50,0.004
"PEARS,CND,EX LT SYRUP PK,SOL&LIQUIDS",0.0,12.2,1.600000024,47,0.006
"PEARS,CND,LT SYRUP PK,SOL&LIQUIDS",12.10000038,15.17,1.600000024,57,0.002
"PEARS,CND,HVY SYRUP PK,SOL&LIQUIDS",15.19999981,19.17,1.600000024,74,0.007
"PEARS,CND,EX HVY SYRUP PK,SOL&LIQUIDS",0.0,25.25,1.600000024,97,0.007
"PEARS,DRIED,SULFURED,UNCKD",62.20000076,69.7,7.5,262,0.035
"PEARS,DRIED,SULFURED,STWD,WO/ SUGAR",27.40999985,33.81,6.400000095,127,0.017
"PEARS,DRIED,SULFURED,STWD,W/ SUGAR",0.0,37.14,5.800000191,140,0.016
"PEAR NECTAR,CND,WO/ VIT C",15.15999985,15.76,0.600000024,60,0.001
"PERSIMMONS,JAPANESE,RAW",12.52999973,18.59,3.599999905,70,0.02
"PERSIMMONS,JAPANESE,DRIED",0.0,73.43,14.5,274,0.0
"PERSIMMONS,NATIVE,RAW",0.0,33.5,0.0,127,0.0
"PINEAPPLE,RAW,ALL VAR",9.850000381,13.12,1.399999976,50,0.009
"PINEAPPLE,CND,H2O PK,SOL&LIQUIDS",7.5,8.3,0.800000012,32,0.006
"PINEAPPLE,CND,JUC PK,SOL&LIQUIDS",14.44999981,15.7,0.800000012,60,0.006
"PINEAPPLE,CND,LT SYRUP PK,SOL&LIQUIDS",12.64999962,13.45,0.800000012,52,0.009
"PINEAPPLE,CND,HVY SYRUP PK,SOL&LIQUIDS",16.89999962,20.2,0.800000012,78,0.009
"PINEAPPLE,CND,EX HVY SYRUP PK,SOL&LIQUIDS",0.0,21.5,0.800000012,83,0.009
"PINEAPPLE,FRZ,CHUNKS,SWTND",21.10000038,22.2,1.100000024,86,0.007
"PINEAPPLE JUC,CND,UNSWTND,WO/ VIT C",9.979999542,12.87,0.200000003,53,0.008
"PINEAPPLE JUC,FRZ CONC,UNSWTND,UNDIL",43.59999847,44.3,0.699999988,179,0.007
"PINEAPPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",12.56999969,12.77,0.200000003,52,0.002
"PITANGA,(SURINAM-CHERRY),RAW",0.0,7.49,0.0,33,0.0
"PLANTAINS,RAW",15.0,31.89,2.299999952,122,0.143
"PLANTAINS,COOKED",14.0,31.15,2.299999952,116,0.069
"PLUMS,RAW",9.920000076,11.42,1.399999976,46,0.017
"PLUMS,CND,PURPLE,H2O PK,SOL&LIQUIDS",10.10000038,11.03,0.899999976,41,0.001
"PLUMS,CND,PURPLE,JUC PK,SOL&LIQUIDS",14.22000027,15.15,0.899999976,58,0.002
"PLUMS,CND,PURPLE,LT SYRUP PK,SOL&LIQUIDS",15.35000038,16.28,0.899999976,63,0.008
"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",22.30999947,23.24,0.899999976,89,0.008
"PLUMS,CND,PURPLE,EX HVY SYRUP PK,SOL&LIQUIDS",0.0,26.31,1.0,101,0.008
"POMEGRANATES,RAW",13.67000008,18.7,4.0,83,0.12
"PRICKLY PEARS,RAW",0.0,9.57,3.599999905,41,0.067
"PRUNES,CND,HVY SYRUP PK,SOL&LIQUIDS",0.0,27.8,3.799999952,105,0.016
"PRUNES,DEHYD (LOW-MOISTURE),UNCKD",0.0,89.07,0.0,339,0.059
"PRUNES,DEHYD (LOW-MOISTURE),STWD",0.0,29.7,0.0,113,0.02
"PLUMS,DRIED (PRUNES),UNCKD",38.13000107,63.88,7.099999905,240,0.088
"PLUMS,DRIED (PRUNES),STWD,WO/ ADDED SUGAR",24.97999954,28.08,3.099999905,107,0.01
"PLUMS,DRIED (PRUNES),STWD,W/ ADDED SUGAR",0.0,32.88,3.799999952,124,0.017
"PRUNE JUICE,CANNED",16.45000076,17.45,1.0,71,0.003
"PUMMELO,RAW",0.0,9.62,1.0,38,0.0
"QUINCES,RAW",0.0,15.3,1.899999976,57,0.01
"RAISINS,GOLDEN SEEDLESS",59.18999863,79.52,4.0,302,0.151
"RAISINS,SEEDLESS",59.18999863,79.18,3.700000048,299,0.058
"RAISINS,SEEDED",0.0,78.47,6.800000191,296,0.178
"RAMBUTAN,CND,SYRUP PK",0.0,20.87,0.899999976,82,0.0
"RASPBERRIES,RAW",4.420000076,11.94,6.5,52,0.019
"RASPBERRIES,CND,RED,HVY SYRUP PK,SOL&LIQUIDS",20.05999947,23.36,3.299999952,91,0.005
"RASPBERRIES,FRZ,RED,SWTND",21.76000023,26.16,4.400000095,103,0.005
"RHUBARB,RAW",1.100000024,4.54,1.799999952,21,0.053
"RHUBARB,FROZEN,UNCOOKED",1.100000024,5.1,1.799999952,21,0.029
"RHUBARB,FRZ,CKD,W/SUGAR",28.70000076,31.2,2.0,116,0.014
"ROSELLE,RAW",0.0,11.31,0.0,49,0.0
"ROSE-APPLES,RAW",0.0,5.7,0.0,25,0.0
"SAPODILLA,RAW",0.0,19.96,5.300000191,83,0.194
"SAPOTES,(MARMALADE PLUM),RAW",0.0,33.76,2.599999905,134,0.0
"SOURSOP,RAW",13.53999996,16.84,3.299999952,66,0.051
"STRAWBERRIES,RAW",4.889999866,7.68,2.0,32,0.015
"STRAWBERRIES,CND,HVY SYRUP PK,SOL&LIQUIDS",21.82999992,23.53,1.700000048,92,0.014
"STRAWBERRIES,FRZ,UNSWTND",4.559999943,9.13,2.099999905,35,0.006
"STRAWBERRIES,FRZ,SWTND,WHL",18.61000061,21.0,1.899999976,78,0.007
"STRAWBERRIES,FRZ,SWTND,SLICED",24.01000023,25.92,1.899999976,96,0.007
"SUGAR-APPLES,(SWEETSOP),RAW",0.0,23.64,4.400000095,94,0.048
"TAMARINDS,RAW",57.40000153,62.5,5.099999905,239,0.272
"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",0.0,22.36,1.299999952,86,0.019
"WATERMELON,RAW",6.199999809,7.55,0.400000006,30,0.016
"MARASCHINO CHERRIES,CND,DRND",38.77000046,41.97,3.200000048,165,0.039
"FEIJOA,RAW",0.0,10.63,0.0,49,0.0
"PEARS,ASIAN,RAW",7.050000191,10.65,3.599999905,42,0.012
"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",17.13999939,18.8,1.700000048,70,0.014
"BLUEBERRIES,CND,LT SYRUP,DRND",17.45000076,22.66,2.599999905,88,0.0
"BLUEBERRIES,WILD,CND,HVY SYRUP,DRND",19.28000069,28.32,4.900000095,107,0.0
"PINEAPPLE,CND,JUC PK,DRND",14.26000023,15.56,1.299999952,60,0.008
"APRICOTS,CND,HVY SYRUP,DRND",18.64999962,21.31,2.700000048,83,0.007
"CHERRIES,SWT,CND,PITTED,HVY SYRUP,DRND",16.18000031,21.07,2.299999952,83,0.041
"PEACHES,CND,HVY SYRUP,DRND",17.62999916,19.79,2.200000048,77,0.004
"PEARS,CND,HVY SYRUP,DRND",16.42000008,19.08,2.700000048,74,0.01
"PLUMS,CND,HVY SYRUP,DRND",21.57999992,23.12,1.5,89,0.011
"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",8.25,9.41,1.200000048,38,0.004
"APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",9.619999886,11.3,0.200000003,46,0.022
"APPLESAUCE,CND,UNSWTND,W/ VIT C",9.390000343,11.27,1.100000024,42,0.008
"APPLESAUCE,CND,SWTND,W/SALT",0.0,19.91,1.200000048,76,0.03
"APRICOT NECTAR,CND,W/ VIT C",0.0,14.39,0.600000024,56,0.006
"GRAPEFRUIT JUICE,PINK,RAW",0.0,9.2,0.0,39,0.014
"KIWIFRUIT,(CHINESE GOOSEBERRIES),HELD IN STORAGE,RAW",0.0,14.88,3.400000095,61,0.0
"ORANGE JUC,CALIFORNIA,CHILLED,INCL FROM CONC",0.0,10.06,0.0,44,0.029
"PEACH NECTAR,CND,W/ VIT C",0.0,13.92,0.600000024,54,0.002
"PEAR NECTAR,CND,W/ VIT C",0.0,15.76,0.600000024,60,0.001
"PINEAPPLE JUC,CND,UNSWTND,W/ ADDED VIT C",9.979999542,12.87,0.200000003,53,0.008
"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C",38.83000183,41.0,0.0,166,0.06
"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",0.0,11.54,0.100000001,47,0.018
"JACKFRUIT,CND,SYRUP PK",0.0,23.94,0.899999976,92,0.0
"DATES,MEDJOOL",66.47000122,74.97,6.699999809,277,0.0
"DURIAN,RAW OR FROZEN",0.0,27.09,3.799999952,147,0.0
PRUNE PUREE,39.0,65.1,3.299999952,257,0.016
CANDIED FRUIT,80.68000031,82.74,1.600000024,322,0.01
"ABIYUCH,RAW",8.550000191,17.6,5.300000191,69,0.014
"ROWAL,RAW",14.10000038,23.9,6.199999809,111,0.245
"PINEAPPLE,RAW,TRADITIONAL VAR",8.289999962,11.82,0.0,45,0.0
"PINEAPPLE,RAW,EX SWT VAR",10.31999969,13.5,1.399999976,51,0.0
"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",11.25,14.65,1.600000024,57,0.01
"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",11.46000004,14.3,1.200000048,55,0.01
"CLEMENTINES,RAW",9.180000305,12.02,1.700000048,47,0.0
"GUANABANA NECTAR,CND",13.06999969,14.93,0.100000001,59,0.029
"GUAVA NECTAR,CND",12.36999989,14.87,1.0,57,0.0
"MANGO NECTAR,CND",12.44999981,13.12,0.300000012,51,0.014
"TAMARIND NECTAR,CND",12.69999981,14.73,0.5,57,0.0
"USDA CMDTY PEACHES,CND,LT SYRUP,DRND",10.60999966,15.65,0.699999988,61,0.0
"USDA CMDTY PEARS,CND,JUC PK,DRND",8.270000458,12.91,2.200000048,51,0.0
"USDA CMDTY PEARS,CND,LT SYRUP,DRND",11.22000027,16.21,1.600000024,62,0.0
"POMEGRANATE JUC,BTLD",12.64999962,13.13,0.100000001,54,0.077
"JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C",10.92000008,12.46,0.0,50,0.0
"JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA",9.949999809,12.96,0.0,52,0.0
"PORK,FRSH,ENHANCED,COMP OF FAT,CKD",0.0,0.32,0.0,585,21.382
"PORK,FRSH,CARCASS,LN&FAT,RAW",0.0,0.0,0.0,376,12.44
"PORK,FRSH,COMP OF RTL CUTS (LEG,LOIN,SHLDR),LN,RAW",0.0,0.0,0.0,143,2.03
"PORK,FRSH,COMP OF LEG,LOIN,SHLDR,&SPARERIBS,LN&FAT,RAW",0.0,0.0,0.0,227,5.77
"PORK,FRESH,BACKFAT,RAW",0.0,0.0,0.0,812,32.21
"PORK,FRSH,BELLY,RAW",0.0,0.0,0.0,518,19.33
"PORK,FRSH,FAT,RAW",0.0,0.0,0.0,665,25.082
"PORK,FRSH,FAT,CKD",0.0,0.0,0.0,635,23.43
"PORK,FRSH,LEG (HAM),WHL,LN&FAT,RAW",0.0,0.0,0.0,245,6.54
"PORK,FRSH,LEG (HAM),WHL,LN&FAT,CKD,RSTD",0.0,0.0,0.0,273,6.47
"PORK,FRSH,LEG (HAM),WHL,LN,RAW",0.0,0.0,0.0,136,1.87
"PORK,FRSH,LEG (HAM),WHL,LN,CKD,RSTD",0.0,0.0,0.0,211,3.3
"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,RAW",0.0,0.0,0.0,222,5.44
"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,CKD,RSTD",0.0,0.0,0.0,252,5.25
"PORK,FRSH,LEG (HAM),RUMP HALF,LN,RAW",0.0,0.0,0.0,137,1.79
"PORK,FRSH,LEG (HAM),RUMP HALF,LN,CKD,RSTD",0.0,0.0,0.0,206,2.87
"PORK,FRSH,LEG (HAM),SHANK HALF,LN&FAT,RAW",0.0,0.0,0.0,263,7.29
"PORK,FRSH,LEG (HAM),SHANK HALF,LN&FAT,CKD,RSTD",0.0,0.0,0.0,289,7.36
"PORK,FRSH,LEG (HAM),SHANK HALF,LN,RAW",0.0,0.0,0.0,139,1.94
"PORK,FRSH,LEG (HAM),SHANK HALF,LN,CKD,RSTD",0.0,0.0,0.0,215,3.63
"PORK,FRSH,LOIN,WHL,LN&FAT,RAW",0.0,0.0,0.0,198,4.36
"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRSD",0.0,0.0,0.0,239,5.11
"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRLD",0.0,0.0,0.0,242,5.23
"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,RSTD",0.0,0.0,0.0,248,5.37
"PORK,FRSH,LOIN,WHL,LN,RAW",0.0,0.0,0.0,143,1.95
"PORK,FRSH,LOIN,WHL,LN,CKD,BRSD",0.0,0.0,0.0,204,3.38
"PORK,FRSH,LOIN,WHL,LN,CKD,BRLD",0.0,0.0,0.0,210,3.64
"PORK,FRSH,LOIN,WHL,LN,CKD,RSTD",0.0,0.0,0.0,209,3.51
"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",0.0,0.0,0.0,285,8.37
"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",0.0,0.0,0.0,323,9.54
"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",0.0,0.0,0.0,320,9.31
"PORK,FRSH,LOIN,BLADE (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",0.0,0.0,0.0,323,9.15
"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BONE-IN,LN,RAW",0.0,0.0,0.0,157,2.85
"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRSD",0.0,0.0,0.0,225,4.74
"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRLD",0.0,0.0,0.0,234,5.06
"PORK,FRSH,LOIN,BLADE (ROASTS),BONE-IN,LN,CKD,RSTD",0.0,0.0,0.0,247,5.31
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN & FAT,RAW",0.0,0.0,0.0,170,2.993
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",0.0,0.0,0.0,247,5.32
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",0.0,0.0,0.0,209,3.518
"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",0.0,0.0,0.0,234,5.06
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,RAW",0.0,0.0,0.0,127,1.098
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,BRSD",0.0,0.0,0.0,202,3.07
"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,BRLD",0.0,0.0,0.0,180,2.156
"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN,CKD,RSTD",0.0,0.0,0.0,199,3.34
"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",0.0,0.0,0.0,186,3.824
"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",0.0,0.0,0.0,250,5.84
"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",0.0,0.0,0.0,222,4.486
"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",0.0,0.0,0.0,255,5.92
"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN,RAW",0.0,0.0,0.0,136,1.61
"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRSD",0.0,0.0,0.0,206,3.67
"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRLD",0.0,0.0,0.0,186,2.816
"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN,CKD,RSTD",0.0,0.0,0.0,223,4.35
"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",0.0,0.0,0.0,168,2.978
"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",0.0,0.0,0.0,245,5.56
"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",0.0,0.0,0.0,259,5.93
"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",0.0,0.0,0.0,230,4.113
"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN,RAW",0.0,0.0,0.0,129,1.217
"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRSD",0.0,0.0,0.0,197,3.2
"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRLD",0.0,0.0,0.0,213,3.61
"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BONE-IN,LN,CKD,RSTD",0.0,0.0,0.0,204,2.871
PORK  FRSH  LOIN  TENDERLOIN   LN ONLY  RAW,0.0,0.0,0.0,109,0.698
"PORK,FRSH,LOIN,TENDERLOIN,LN,CKD,RSTD",0.0,0.0,0.0,143,1.198
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",0.0,0.0,0.0,155,2.45
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRSD",0.0,0.0,0.0,233,4.71
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRLD",0.0,0.0,0.0,197,3.196
"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,CKD,RSTD",0.0,0.0,0.0,192,2.839
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,RAW",0.0,0.0,0.0,127,1.208
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRSD",0.0,0.0,0.0,202,3.13
"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRLD",0.0,0.0,0.0,173,2.077
"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,CKD,RSTD",0.0,0.0,0.0,173,1.927
"PORK,FRSH,SHLDR,WHL,LN&FAT,RAW",0.0,0.0,0.0,236,6.24
"PORK,FRSH,SHLDR,WHL,LN&FAT,CKD,RSTD",0.0,0.0,0.0,292,7.86
"PORK,FRSH,SHLDR,WHL,LN,RAW",0.0,0.0,0.0,148,2.47
"PORK,FRSH,SHLDR,WHL,LN,CKD,RSTD",0.0,0.0,0.0,230,4.79
"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,RAW",0.0,0.0,0.0,253,7.0
"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,CKD,BRSD",0.0,0.0,0.0,329,8.49
"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,CKD,RSTD",0.0,0.0,0.0,317,8.78
"PORK,FRSH,SHLDR,ARM PICNIC,LN,RAW",0.0,0.0,0.0,140,2.13
"PORK,FRSH,SHLDR,ARM PICNIC,LN,CKD,BRSD",0.0,0.0,0.0,248,4.16
"PORK,FRSH,SHLDR,ARM PICNIC,LN,CKD,RSTD",0.0,0.0,0.0,228,4.3
"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STEAKS),LN & FAT,RAW",0.0,0.0,0.0,186,4.348
"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STKS),LN & FAT,CKD,BRSD",0.0,0.0,0.0,267,6.584
"PORK,FRSH,SHLDR,BLADE,BOSTON (STEAKS),LN&FAT,CKD,BRLD",0.0,0.0,0.0,259,5.95
"PORK,FRSH,SHLDR,BLADE,BOSTON (ROASTS),LN&FAT,CKD,RSTD",0.0,0.0,0.0,269,6.97
"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STEAKS),LN,RAW",0.0,0.0,0.0,132,1.998
"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STEAKS),LN,CKD,BRSD",0.0,0.0,0.0,233,5.023
"PORK,FRSH,SHLDR,BLADE,BOSTON (STEAKS),LN,CKD,BRLD",0.0,0.0,0.0,227,4.45
"PORK,FRSH,SHLDR,BLADE,BOSTON (ROASTS),LN,CKD,RSTD",0.0,0.0,0.0,232,5.19
"PORK,FRSH,SPARERIBS,LN&FAT,RAW",0.0,0.0,0.0,277,7.529
"PORK,FRSH,SPARERIBS,LN&FAT,CKD,BRSD",0.0,0.0,0.0,397,11.12
"PORK,FRSH,COMP OF RTL CUTS (LEG,LOIN,&SHLDR),LN,CKD",0.0,0.0,0.0,212,3.41
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,BRAIN,RAW",0.0,0.0,0.0,127,2.079
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,BRSD",0.0,0.0,0.0,138,2.15
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,CHITTERLINGS,RAW",0.0,0.0,0.0,182,7.619
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,CHITTERLINGS,CKD,SIMMRD",0.0,0.0,0.0,233,9.52
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,EARS,FRZ,RAW",0.0,0.6,0.0,234,5.39
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,EARS,FRZ,CKD,SIMMRD",0.0,0.2,0.0,166,3.86
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,FEET,RAW",0.0,0.0,0.0,212,3.57
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,HEART,RAW",0.0,1.33,0.0,118,1.16
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD",0.0,0.4,0.0,148,1.34
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,JOWL,RAW",0.0,0.0,0.0,655,25.26
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",0.0,0.0,0.0,100,1.04
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",0.0,0.0,0.0,151,1.51
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,LEAF FAT,RAW",0.0,0.0,0.0,857,45.23
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,LIVER,RAW",0.0,2.47,0.0,134,1.17
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD",0.0,3.76,0.0,165,1.41
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",0.0,0.0,0.0,85,0.96
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",0.0,0.0,0.0,99,1.09
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW",0.0,0.0,0.0,304,9.82
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",0.0,0.0,0.0,199,4.58
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",0.0,0.0,0.0,219,3.73
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",0.0,0.0,0.0,100,0.86
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",0.0,0.0,0.0,149,1.06
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,STOMACH,RAW",0.0,0.0,0.0,159,4.025
"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,PAN-FRIED",0.0,0.0,0.0,241,5.16
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",0.0,0.0,0.0,225,5.96
"PORK,FRSH,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,BRSD",0.0,0.0,0.0,271,6.449
"PORK,CURED,BACON,RAW",0.0,0.66,0.0,458,14.993
"PORK,CURED,BACON,CKD,BRLD,PAN-FRIED OR RSTD",0.0,1.43,0.0,541,13.739
"PORK,CURED,BRKFST STRIPS,RAW OR UNHTD",0.0,0.7,0.0,388,12.91
"PORK,CURED,BRKFST STRIPS,CKD",0.0,1.05,0.0,459,12.77
"PORK,CURED,CANADIAN-STYLE BACON,UNHTD",0.0,1.68,0.0,157,2.22
"PORK,CURED,CANADIAN-STYLE BACON,GRILLED",0.0,1.35,0.0,185,2.84
"PORK,CURED,FEET,PICKLED",0.0,0.01,0.0,140,2.945
"PORK,CURED,HAM,BNLESS,EX LN (APPROX 5% FAT),RSTD",0.0,1.5,0.0,145,1.81
"PORK,CURED,HAM,BNLESS,REG (APPROX 11% FAT),RSTD",0.0,0.0,0.0,178,3.12
"PORK,CURED,HAM,EX LN (APPROX 4% FAT),CND,UNHTD",0.0,0.0,0.0,120,1.51
"PORK,CURED,HAM,EX LN (APPROX 4% FAT),CND,RSTD",0.0,0.52,0.0,136,1.6
"PORK,CURED,HAM,REG (APPROX 13% FAT),CND,UNHTD",0.0,0.02,0.0,190,4.25
"PORK,CURED,HAM,REG (APPROX 13% FAT),CND,RSTD",0.0,0.42,0.0,226,5.04
"PORK,CURED,HAM,CNTR SLICE,COUNTRY-STYLE,LN,RAW",0.0,0.3,0.0,195,2.78
"PORK,CURED,HAM,CNTR SLICE,LN&FAT,UNHTD",0.0,0.05,0.0,203,4.572
"PORK,CURED,HAM,PATTIES,UNHTD",0.0,1.69,0.0,315,10.13
"PORK,CURED,HAM,PATTIES,GRILLED",0.0,1.7,0.0,342,11.09
"PORK,CURED,HAM,STEAK,BNLESS,EX LN,UNHTD",0.0,0.0,0.0,122,1.44
"PORK,CURED,HAM,WHL,LN&FAT,UNHTD",0.0,0.06,0.0,246,6.62
"PORK,CURED,HAM,WHL,LN&FAT,RSTD",0.0,0.0,0.0,243,5.98
"PORK,CURED,HAM,WHL,LN,UNHTD",0.0,0.05,0.0,147,1.92
"PORK,CURED,HAM,WHL,LN,RSTD",0.0,0.0,0.0,157,1.84
"USDA CMDTY,PORK,CND",0.0,0.59,0.0,196,4.225
"PORK,CURED,SALT PORK,RAW",0.0,0.0,0.0,748,29.38
